entidad,grupo,nombre,tipo,status,pais_codigo,estado_cve,municipio_cve,codigo_postal,colonia,nivel,capa_nivel,unidad,tipo_nombre,descripcion_desarrollo,descripcion_capa,descripcion_unidad,descripcion,altura,precio,area_m2,poligono,metadata,linea_nombre,familia_nombre,modelo_nombre,height,min_height,levels,metadata_color,metadata_unidad_plantas,metadata_unidad_estacionamiento,metadata_unidad_sala/comedor,metadata_unidad_cocina,metadata_unidad_patio_de_servicio,metadata_unidad_área_de_jardín,metadata_unidad_habitaciones,metadata_unidad_baños,metadata_unidad_m2_de_construcción,metadata_unidad_m2_de_terreno,metadata_unidad_tinaco,metadata_unidad_cisterna,metadata_unidad_construcción_de_ladrillo_rojo_recocido,metadata_unidad_construcción_de_block_de_concreto,metadata_unidad_muro_independiente,metadata_unidad_terraza,metadata_unidad_smart_house_kit,metadata_unidad_roof_garden,metadata_unidad_vestidor_recamara_principal
unidad,GT-ColoradoHills,Departamento 11,,disponible,MX,3,8,23405,Cerro Colorado,2,2,3K,departamento,,,"Departamento de lujo  con servicios de luz, drenaje, agua y comunicación",Descripción de la unidad 3K,3,444700,140.36,"{""coordinates"": [[[-109.73778186590067, 23.001794211794397, 9], [-109.73788518800707, 23.00190991350805, 9], [-109.7378138762617, 23.001972939507784, 9], [-109.73770243132776, 23.001857622062627, 9], [-109.73778186590067, 23.001794211794397, 9]]], ""type"": ""Polygon""}",{},Venta,Residencial,Departamento View,3,6,1,,1,2,si,si,si,,3,2.5,121.72,140.36,si,si,si,,si,si,si,,si
unidad,GT-ColoradoHills,Departamento 12,,disponible,MX,3,8,23405,Cerro Colorado,2,2,3L,departamento,,,"Departamento de lujo  con servicios de luz, drenaje, agua y comunicación",Descripción de la unidad 3L,3,441100,119.8,"{""coordinates"": [[[-109.73782642651277, 23.00175864037676, 9], [-109.73792925801384, 23.001870964016366, 9], [-109.73788518800707, 23.00190991350805, 9], [-109.73778186590067, 23.001794211794397, 9], [-109.73782642651277, 23.00175864037676, 9]]], ""type"": ""Polygon""}",{},Renta,Residencial,Departamento Sunset,3,6,1,,1,2,si,si,si,,3,2.5,121.72,119.8,si,si,si,,si,si,si,,si
capa,GT-ColoradoHills,Piso 3,vertical,disponible,MX,3,8,23405,Cerro Colorado,3,,,,,Descripción de la capa 3,,Descripción de la capa 3,3,,1800,"{""coordinates"": [[[-109.73834533444442, 23.002238789331948, 12], [-109.73819730979476, 23.002369696667127, 12], [-109.73770243132776, 23.001857622062627, 12], [-109.73800660095183, 23.001614812455365, 12], [-109.73813565901965, 23.001764136197533, 12], [-109.73808596289929, 23.001805647593276, 12], [-109.73807161580322, 23.00179258202036, 12], [-109.73800056168866, 23.001847621101966, 12], [-109.7380260734044, 23.001871563095467, 12], [-109.73800733823816, 23.001886423641007, 12], [-109.73834533444442, 23.002238789331948, 12]]], ""type"": ""Polygon""}",{},{},,,3,9,1,,,,,,,,,,,,,,,,,,,,
unidad,GT-ColoradoHills,Departamento 01,,disponible,MX,3,8,23405,Cerro Colorado,3,3,4A,departamento,,,"Departamento de lujo  con servicios de luz, drenaje, agua y comunicación",Descripción de la unidad 4A,3,535000,140.36,"{""coordinates"": [[[-109.73805617237909, 23.001804544619386, 12], [-109.73793353040804, 23.001673142507546, 12], [-109.73800660095183, 23.001614812455365, 12], [-109.73813565901965, 23.001764136197533, 12], [-109.73808596289929, 23.001805647593276, 12], [-109.73807161580322, 23.00179258202036, 12], [-109.73805617237909, 23.001804544619386, 12]]], ""type"": ""Polygon""}",{},Venta,Residencial,Departamento Sunset,3,9,1,,1,2,si,si,si,,3,2.5,121.72,140.36,si,si,si,,si,si,si,,si
unidad,GT-ColoradoHills,Departamento 02,,disponible,MX,3,8,23405,Cerro Colorado,3,3,4B,departamento,,,"Departamento de lujo  con servicios de luz, drenaje, agua y comunicación",Descripción de la unidad 4B,3,531500,119.8,"{""coordinates"": [[[-109.7381555510208, 23.0023264868508, 12], [-109.73830440605886, 23.002196120927437, 12], [-109.73834533444442, 23.002238789331948, 12], [-109.73819730979476, 23.002369696667127, 12], [-109.7381555510208, 23.0023264868508, 12]]], ""type"": ""Polygon""}",{},Venta,Residencial,Departamento View,3,9,1,,1,2,si,si,si,,3,2.5,121.72,119.8,si,si,si,,si,si,si,,si
unidad,GT-ColoradoHills,Departamento 03,,disponible,MX,3,8,23405,Cerro Colorado,3,3,4C,departamento,,,"Departamento de lujo  con servicios de luz, drenaje, agua y comunicación",Descripción de la unidad 4C,3,535000,140.36,"{""coordinates"": [[[-109.73810152170938, 23.002270580117905, 12], [-109.73825038489092, 23.002139803117306, 12], [-109.73830440605886, 23.002196120927437, 12], [-109.7381555510208, 23.0023264868508, 12], [-109.73810152170938, 23.002270580117905, 12]]], ""type"": ""Polygon""}",{},Venta,Residencial,Departamento View,3,9,1,,1,2,si,si,si,,3,2.5,121.72,140.36,si,si,si,,si,si,si,,si
unidad,GT-ColoradoHills,Departamento 04,,disponible,MX,3,8,23405,Cerro Colorado,3,3,4D,departamento,,,"Departamento de lujo  con servicios de luz, drenaje, agua y comunicación",Descripción de la unidad 4D,3,531500,119.8,"{""coordinates"": [[[-109.73804565831493, 23.00221277557088, 12], [-109.73819457450733, 23.002081620025283, 12], [-109.73825038489092, 23.002139803117306, 12], [-109.73810152170938, 23.002270580117905, 12], [-109.73804565831493, 23.00221277557088, 12]]], ""type"": ""Polygon""}",{},Venta,Residencial,Departamento View,3,9,1,,1,2,si,si,si,,3,2.5,121.72,119.8,si,si,si,,si,si,si,,si
unidad,GT-ColoradoHills,Departamento 05,,disponible,MX,3,8,23405,Cerro Colorado,3,3,4E,departamento,,,"Departamento de lujo  con servicios de luz, drenaje, agua y comunicación",Descripción de la unidad 4E,3,535000,140.36,"{""coordinates"": [[[-109.73799373962656, 23.00215905280138, 12], [-109.73814258091014, 23.00202741598555, 12], [-109.73819457450733, 23.002081620025283, 12], [-109.73804565831493, 23.00221277557088, 12], [-109.73799373962656, 23.00215905280138, 12]]], ""type"": ""Polygon""}",{},Venta,Residencial,Departamento View,3,9,1,,1,2,si,si,si,,3,2.5,121.72,140.36,si,si,si,,si,si,si,,si
unidad,GT-ColoradoHills,Departamento 06,,disponible,MX,3,8,23405,Cerro Colorado,3,3,4F,departamento,,,"Departamento de lujo  con servicios de luz, drenaje, agua y comunicación",Descripción de la unidad 4F,3,531500,119.8,"{""coordinates"": [[[-109.73794098960335, 23.002104469809645, 12], [-109.73809071119547, 23.001973341094995, 12], [-109.73814258091014, 23.00202741598555, 12], [-109.73799373962656, 23.00215905280138, 12], [-109.73794098960335, 23.002104469809645, 12]]], ""type"": ""Polygon""}",{},Venta,Residencial,Departamento View,3,9,1,,1,2,si,si,si,,3,2.5,121.72,119.8,si,si,si,,si,si,si,,si
unidad,GT-ColoradoHills,Departamento 07,,disponible,MX,3,8,23405,Cerro Colorado,3,3,4G,departamento,,,"Departamento de lujo  con servicios de luz, drenaje, agua y comunicación",Descripción de la unidad 4G,3,535000,140.36,"{""coordinates"": [[[-109.73788533132532, 23.002046877506462, 12], [-109.73803520704223, 23.001915477252318, 12], [-109.73809071119547, 23.001973341094995, 12], [-109.73794098960335, 23.002104469809645, 12], [-109.73788533132532, 23.002046877506462, 12]]], ""type"": ""Polygon""}",{},Venta,Residencial,Departamento View,3,9,1,,1,2,si,si,si,,3,2.5,121.72,140.36,si,si,si,,si,si,si,,si
unidad,GT-ColoradoHills,Departamento 08,,disponible,MX,3,8,23405,Cerro Colorado,3,3,4H,departamento,,,"Departamento de lujo  con servicios de luz, drenaje, agua y comunicación",Descripción de la unidad 4H,3,531500,119.8,"{""coordinates"": [[[-109.73792925801384, 23.001870964016366, 12], [-109.73782642651277, 23.00175864037676, 12], [-109.73787841137819, 23.00171714239749, 12], [-109.73798223923421, 23.00182413870921, 12], [-109.73792925801384, 23.001870964016366, 12]]], ""type"": ""Polygon""}",{},Venta,Residencial,Departamento View,3,9,1,,1,2,si,si,si,,3,2.5,121.72,119.8,si,si,si,,si,si,si,,si
unidad,GT-ColoradoHills,Departamento 09,,disponible,MX,3,8,23405,Cerro Colorado,3,3,4I,departamento,,,"Departamento de lujo  con servicios de luz, drenaje, agua y comunicación",Descripción de la unidad 4I,3,535000,140.36,"{""coordinates"": [[[-109.73787841137819, 23.00171714239749, 12], [-109.73793353040804, 23.001673142507546, 12], [-109.73803261955996, 23.00177930945603, 12], [-109.73805617237909, 23.001804544619386, 12], [-109.73800311043402, 23.00184564682356, 12], [-109.73798182040113, 23.001823707094836, 12], [-109.73787841137819, 23.00171714239749, 12]]], ""type"": ""Polygon""}",{},Venta,Residencial,Departamento View,3,9,1,,1,2,si,si,si,,3,2.5,121.72,140.36,si,si,si,,si,si,si,,si
unidad,GT-ColoradoHills,Departamento 10,,disponible,MX,3,8,23405,Cerro Colorado,3,3,4J,departamento,,,"Departamento de lujo  con servicios de luz, drenaje, agua y comunicación",Descripción de la unidad 4J,3,531500,119.8,"{""coordinates"": [[[-109.7378138762617, 23.001972939507784, 12], [-109.73798223923421, 23.00182413870921, 12], [-109.73800311043402, 23.00184564682356, 12], [-109.73800056168866, 23.001847621101966, 12], [-109.7380260734044, 23.001871563095467, 12], [-109.73800733823816, 23.001886423641007, 12], [-109.73803520704223, 23.001915477252318, 12], [-109.73788533132532, 23.002046877506462, 12], [-109.7378138762617, 23.001972939507784, 12]]], ""type"": ""Polygon""}",{},Venta,Residencial,Departamento View,3,9,1,,1,2,si,si,si,,3,2.5,121.72,119.8,si,si,si,,si,si,si,,si
unidad,GT-ColoradoHills,Departamento 11,,disponible,MX,3,8,23405,Cerro Colorado,3,3,4K,departamento,,,"Departamento de lujo  con servicios de luz, drenaje, agua y comunicación",Descripción de la unidad 4K,3,535000,140.36,"{""coordinates"": [[[-109.73778186590067, 23.001794211794397, 12], [-109.73788518800707, 23.00190991350805, 12], [-109.7378138762617, 23.001972939507784, 12], [-109.73770243132776, 23.001857622062627, 12], [-109.73778186590067, 23.001794211794397, 12]]], ""type"": ""Polygon""}",{},Venta,Residencial,Departamento View,3,9,1,,1,2,si,si,si,,3,2.5,121.72,140.36,si,si,si,,si,si,si,,si
unidad,GT-ColoradoHills,Departamento 12,,disponible,MX,3,8,23405,Cerro Colorado,3,3,4L,departamento,,,"Departamento de lujo  con servicios de luz, drenaje, agua y comunicación",Descripción de la unidad 4L,3,531500,119.8,"{""coordinates"": [[[-109.73782642651277, 23.00175864037676, 12], [-109.73792925801384, 23.001870964016366, 12], [-109.73788518800707, 23.00190991350805, 12], [-109.73778186590067, 23.001794211794397, 12], [-109.73782642651277, 23.00175864037676, 12]]], ""type"": ""Polygon""}",{},Renta,Residencial,Departamento Sunset,3,9,1,,1,2,si,si,si,,3,2.5,121.72,119.8,si,si,si,,si,si,si,,si
capa,GT-ColoradoHills,Piso 4,vertical,disponible,MX,3,8,23405,Cerro Colorado,4,,,,,Este nivel cuenta con área de Roof Garden para cada departamento,,Este nivel cuenta con área de Roof Garden para cada departamento,3,,1800,"{""coordinates"": [[[-109.73834533444442, 23.002238789331948, 15], [-109.73819730979476, 23.002369696667127, 15], [-109.73770243132776, 23.001857622062627, 15], [-109.73800660095183, 23.001614812455365, 15], [-109.73813565901965, 23.001764136197533, 15], [-109.73808596289929, 23.001805647593276, 15], [-109.73807161580322, 23.00179258202036, 15], [-109.73800056168866, 23.001847621101966, 15], [-109.7380260734044, 23.001871563095467, 15], [-109.73800733823816, 23.001886423641007, 15], [-109.73834533444442, 23.002238789331948, 15]]], ""type"": ""Polygon""}",{},{},,,3,11,1,,,,,,,,,,,,,,,,,,,,
unidad,GT-ColoradoHills,Departamento 01,,disponible,MX,3,8,23405,Cerro Colorado,4,4,5A,departamento,,,"Departamento de lujo  con servicios de luz, drenaje, agua y comunicación",Descripción de la unidad 5A,3,578000,160.36,"{""coordinates"": [[[-109.73805617237909, 23.001804544619386, 15], [-109.73793353040804, 23.001673142507546, 15], [-109.73800660095183, 23.001614812455365, 15], [-109.73813565901965, 23.001764136197533, 15], [-109.73808596289929, 23.001805647593276, 15], [-109.73807161580322, 23.00179258202036, 15], [-109.73805617237909, 23.001804544619386, 15]]], ""type"": ""Polygon""}",{},Venta,Residencial,Departamento Sunset,3,11,2,,2,2,si,si,si,si,3,2.5,140,160.36,si,si,si,,si,si,si,si,si
unidad,GT-ColoradoHills,Departamento 02,,disponible,MX,3,8,23405,Cerro Colorado,4,4,5B,departamento,,,"Departamento de lujo  con servicios de luz, drenaje, agua y comunicación",Descripción de la unidad 5B,3,575500,130.8,"{""coordinates"": [[[-109.7381555510208, 23.0023264868508, 15], [-109.73830440605886, 23.002196120927437, 15], [-109.73834533444442, 23.002238789331948, 15], [-109.73819730979476, 23.002369696667127, 15], [-109.7381555510208, 23.0023264868508, 15]]], ""type"": ""Polygon""}",{},Venta,Residencial,Departamento View,3,11,2,,2,2,si,si,si,si,3,2.5,125,130.8,si,si,si,,si,si,si,si,si
unidad,GT-ColoradoHills,Departamento 03,,disponible,MX,3,8,23405,Cerro Colorado,4,4,5C,departamento,,,"Departamento de lujo  con servicios de luz, drenaje, agua y comunicación",Descripción de la unidad 5C,3,578000,160.36,"{""coordinates"": [[[-109.73810152170938, 23.002270580117905, 15], [-109.73825038489092, 23.002139803117306, 15], [-109.73830440605886, 23.002196120927437, 15], [-109.7381555510208, 23.0023264868508, 15], [-109.73810152170938, 23.002270580117905, 15]]], ""type"": ""Polygon""}",{},Venta,Residencial,Departamento View,3,11,2,,2,2,si,si,si,si,3,2.5,140,160.36,si,si,si,,si,si,si,si,si
unidad,GT-ColoradoHills,Departamento 04,,disponible,MX,3,8,23405,Cerro Colorado,4,4,5D,departamento,,,"Departamento de lujo  con servicios de luz, drenaje, agua y comunicación",Descripción de la unidad 5D,3,575500,130.8,"{""coordinates"": [[[-109.73804565831493, 23.00221277557088, 15], [-109.73819457450733, 23.002081620025283, 15], [-109.73825038489092, 23.002139803117306, 15], [-109.73810152170938, 23.002270580117905, 15], [-109.73804565831493, 23.00221277557088, 15]]], ""type"": ""Polygon""}",{},Venta,Residencial,Departamento View,3,11,2,,2,2,si,si,si,si,3,2.5,125,130.8,si,si,si,,si,si,si,si,si
unidad,GT-ColoradoHills,Departamento 05,,disponible,MX,3,8,23405,Cerro Colorado,4,4,5E,departamento,,,"Departamento de lujo  con servicios de luz, drenaje, agua y comunicación",Descripción de la unidad 5E,3,578000,160.36,"{""coordinates"": [[[-109.73799373962656, 23.00215905280138, 15], [-109.73814258091014, 23.00202741598555, 15], [-109.73819457450733, 23.002081620025283, 15], [-109.73804565831493, 23.00221277557088, 15], [-109.73799373962656, 23.00215905280138, 15]]], ""type"": ""Polygon""}",{},Venta,Residencial,Departamento View,3,11,2,,2,2,si,si,si,si,3,2.5,140,160.36,si,si,si,,si,si,si,si,si
unidad,GT-ColoradoHills,Departamento 06,,disponible,MX,3,8,23405,Cerro Colorado,4,4,5F,departamento,,,"Departamento de lujo  con servicios de luz, drenaje, agua y comunicación",Descripción de la unidad 5F,3,575500,130.8,"{""coordinates"": [[[-109.73794098960335, 23.002104469809645, 15], [-109.73809071119547, 23.001973341094995, 15], [-109.73814258091014, 23.00202741598555, 15], [-109.73799373962656, 23.00215905280138, 15], [-109.73794098960335, 23.002104469809645, 15]]], ""type"": ""Polygon""}",{},Venta,Residencial,Departamento View,3,11,2,,2,2,si,si,si,si,3,2.5,125,130.8,si,si,si,,si,si,si,si,si
unidad,GT-ColoradoHills,Departamento 07,,disponible,MX,3,8,23405,Cerro Colorado,4,4,5G,departamento,,,"Departamento de lujo  con servicios de luz, drenaje, agua y comunicación",Descripción de la unidad 5G,3,578000,160.36,"{""coordinates"": [[[-109.73788533132532, 23.002046877506462, 15], [-109.73803520704223, 23.001915477252318, 15], [-109.73809071119547, 23.001973341094995, 15], [-109.73794098960335, 23.002104469809645, 15], [-109.73788533132532, 23.002046877506462, 15]]], ""type"": ""Polygon""}",{},Venta,Residencial,Departamento View,3,11,2,,2,2,si,si,si,si,3,2.5,140,160.36,si,si,si,,si,si,si,si,si
unidad,GT-ColoradoHills,Departamento 08,,Reservado,MX,3,8,23405,Cerro Colorado,4,4,5H,departamento,,,"Departamento de lujo  con servicios de luz, drenaje, agua y comunicación",Descripción de la unidad 5H,3,575500,130.8,"{""coordinates"": [[[-109.73792925801384, 23.001870964016366, 15], [-109.73782642651277, 23.00175864037676, 15], [-109.73787841137819, 23.00171714239749, 15], [-109.73798223923421, 23.00182413870921, 15], [-109.73792925801384, 23.001870964016366, 15]]], ""type"": ""Polygon""}",{},Venta,Residencial,Departamento View,3,11,2,,2,2,si,si,si,si,3,2.5,125,130.8,si,si,si,,si,si,si,si,si
unidad,GT-ColoradoHills,Departamento 09,,disponible,MX,3,8,23405,Cerro Colorado,4,4,5I,departamento,,,"Departamento de lujo  con servicios de luz, drenaje, agua y comunicación",Descripción de la unidad 5I,3,578000,160.36,"{""coordinates"": [[[-109.73787841137819, 23.00171714239749, 15], [-109.73793353040804, 23.001673142507546, 15], [-109.73803261955996, 23.00177930945603, 15], [-109.73805617237909, 23.001804544619386, 15], [-109.73800311043402, 23.00184564682356, 15], [-109.73798182040113, 23.001823707094836, 15], [-109.73787841137819, 23.00171714239749, 15]]], ""type"": ""Polygon""}",{},Venta,Residencial,Departamento View,3,11,2,,2,2,si,si,si,si,3,2.5,140,160.36,si,si,si,,si,si,si,si,si
unidad,GT-ColoradoHills,Departamento 10,,Apartado,MX,3,8,23405,Cerro Colorado,4,4,5J,departamento,,,"Departamento de lujo  con servicios de luz, drenaje, agua y comunicación",Descripción de la unidad 5J,3,575500,130.8,"{""coordinates"": [[[-109.7378138762617, 23.001972939507784, 15], [-109.73798223923421, 23.00182413870921, 15], [-109.73800311043402, 23.00184564682356, 15], [-109.73800056168866, 23.001847621101966, 15], [-109.7380260734044, 23.001871563095467, 15], [-109.73800733823816, 23.001886423641007, 15], [-109.73803520704223, 23.001915477252318, 15], [-109.73788533132532, 23.002046877506462, 15], [-109.7378138762617, 23.001972939507784, 15]]], ""type"": ""Polygon""}",{},Venta,Residencial,Departamento View,3,11,2,,2,2,si,si,si,si,3,2.5,125,130.8,si,si,si,,si,si,si,si,si
unidad,GT-ColoradoHills,Departamento 11,,disponible,MX,3,8,23405,Cerro Colorado,4,4,5K,departamento,,,"Departamento de lujo  con servicios de luz, drenaje, agua y comunicación",Descripción de la unidad 5K,3,578000,160.36,"{""coordinates"": [[[-109.73778186590067, 23.001794211794397, 15], [-109.73788518800707, 23.00190991350805, 15], [-109.7378138762617, 23.001972939507784, 15], [-109.73770243132776, 23.001857622062627, 15], [-109.73778186590067, 23.001794211794397, 15]]], ""type"": ""Polygon""}",{},Venta,Residencial,Departamento View,3,11,2,,2,2,si,si,si,si,3,2.5,140,160.36,si,si,si,,si,si,si,si,si
unidad,GT-ColoradoHills,Departamento 12,,Vendido,MX,3,8,23405,Cerro Colorado,4,4,5L,departamento,,,"Departamento de lujo  con servicios de luz, drenaje, agua y comunicación",Descripción de la unidad 5L,3,575500,130.8,"{""coordinates"": [[[-109.73782642651277, 23.00175864037676, 15], [-109.73792925801384, 23.001870964016366, 15], [-109.73788518800707, 23.00190991350805, 15], [-109.73778186590067, 23.001794211794397, 15], [-109.73782642651277, 23.00175864037676, 15]]], ""type"": ""Polygon""}",{},Renta,Residencial,Departamento Sunset,3,11,2,,2,2,si,si,si,si,3,2.5,125,130.8,si,si,si,,si,si,si,si,si
desarrollo,GT-SanFermin,Fraccionamiento San Fermin,horizontal,disponible,MX,1,1,20343,San Gerardo,,,,lote/terreno,Complejo con vistas panorámicas diseño contemporáneo.,Fraccionamiento residencial con areas de juegos y piscinas,Descripcion capa,,,,,"{""coordinates"":[[[-102.29236696874484,21.805499350597664,0.0],[-102.29238151620046,21.805430250183395,0.0],[-102.29237780818879,21.80523743357567,0.0],[-102.29241859631735,21.805026076909506,0.0],[-102.2925187126329,21.804840676325153,0.0],[-102.29263695717954,21.804701565093804,0.0],[-102.29264195090029,21.804705121533242,0.0],[-102.29264186523748,21.80470521229905,0.0],[-102.29264195092239,21.804705121548956,0.0],[-102.29316899822571,21.805080455324628,0.0],[-102.29318030268432,21.805088652450397,0.0],[-102.29319146517796,21.805097041871793,0.0],[-102.29320248243587,21.80510562113067,0.0],[-102.29321335122997,21.80511438771324,0.0],[-102.29322406837565,21.805123339050795,0.0],[-102.29323463073261,21.80513247252057,0.0],[-102.29324503520608,21.805141785446356,0.0],[-102.29325527874748,21.805151275099412,0.0],[-102.29326535835533,21.805160938699228,0.0],[-102.29327527107623,21.80517077341421,0.0],[-102.29328501400572,21.805180776362818,0.0],[-102.29329458428899,21.805190944614044,0.0],[-102.29330397912193,21.805201275188534,0.0],[-102.29331319575175,21.805211765059347,0.0],[-102.29332223147793,21.8052224111529,0.0],[-102.29333108365293,21.80523321034978,0.0],[-102.29333974968296,21.80524415948573,0.0],[-102.29334822702887,21.805255255352613,0.0],[-102.29335651320667,21.80526649469923,0.0],[-102.29336460578853,21.805277874232367,0.0],[-102.2933725024032,21.80528939061773,0.0],[-102.2933802007369,21.805301040480966,0.0],[-102.29338769853403,21.805312820408535,0.0],[-102.2933949935976,21.80532472694885,0.0],[-102.29340208379017,21.805336756613215,0.0],[-102.29340896703422,21.805348905876833,0.0],[-102.2934156413129,21.805361171179886,0.0],[-102.29342210467061,21.80537354892856,0.0],[-102.29342204079482,21.805373581590242,0.0],[-102.29342774091388,21.805384784333356,0.0],[-102.29343320336824,21.805396105249898,0.0],[-102.29343849073663,21.805407508990253,0.0],[-102.29352771158051,21.805604285595116,0.0],[-102.29352768690802,21.80560430917815,0.0],[-102.29352887602403,21.80560691331141,0.0],[-102.29352999443024,21.80560956094983,0.0],[-102.2935310664585,21.805612227703893,0.0],[-102.29353209178214,21.805614912761264,0.0],[-102.29353307008896,21.805617615304058,0.0],[-102.29353400108086,21.805620334509044,0.0],[-102.29353488447431,21.805623069547927,0.0],[-102.29353572000016,21.805625819587597,0.0],[-102.29353650740403,21.805628583790376,0.0],[-102.29353724644592,21.805631361314234,0.0],[-102.29353793690082,21.805634151313118,0.0],[-102.29353857855834,21.805636952937157,0.0],[-102.29353917122306,21.80563976533299,0.0],[-102.29353971471441,21.8056425876439,0.0],[-102.29354020886692,21.8056454190102,0.0],[-102.29354065352997,21.805648258569395,0.0],[-102.29354104856817,21.805651105456565,0.0],[-102.29354139386118,21.805653958804495,0.0],[-102.2935416893038,21.805656817744072,0.0],[-102.29354193480606,21.80565968140437,0.0],[-102.29354213029315,21.80566254891313,0.0],[-102.29354227570553,21.805665419396885,0.0],[-102.29354237099892,21.80566829198124,0.0],[-102.2935424161443,21.80567116579117,0.0],[-102.29354241112792,21.80567403995134,0.0],[-102.29354235595127,21.80567691358619,0.0],[-102.29354225063116,21.8056797858204,0.0],[-102.29354209519973,21.805682655779073,0.0],[-102.29354188970426,21.80568552258798,0.0],[-102.2935416342074,21.80568838537388,0.0],[-102.29354132878693,21.805691243264715,0.0],[-102.29354097353591,21.805694095389963,0.0],[-102.29354056856255,21.805696940880825,0.0],[-102.2935401139902,21.805699778870576,0.0],[-102.29353960995735,21.80570260849467,0.0],[-102.29353905661749,21.80570542889123,0.0],[-102.29353845413921,21.80570823920112,0.0],[-102.29353780270603,21.805711038568287,0.0],[-102.29353710251635,21.80571382614002,0.0],[-102.29353635378352,21.805716601067193,0.0],[-102.29353555673553,21.805719362504533,0.0],[-102.29353471161522,21.80572210961091,0.0],[-102.29353381868002,21.80572484154949,0.0],[-102.2935328782019,21.805727557488126,0.0],[-102.29353189046735,21.805730256599485,0.0],[-102.29353085577726,21.80573293806143,0.0],[-102.29352977444678,21.805735601057133,0.0],[-102.29352864680534,21.805738244775437,0.0],[-102.29352747319638,21.80574086841103,0.0],[-102.29352625397739,21.805743471164746,0.0],[-102.29352498951982,21.805746052243723,0.0],[-102.29352368020878,21.80574861086175,0.0],[-102.2935223264431,21.805751146239498,0.0],[-102.29352092863516,21.80575365760459,0.0],[-102.29351948721074,21.805756144192102,0.0],[-102.29351800260895,21.80575860524455,0.0],[-102.29351647528195,21.805761040012307,0.0],[-102.29351490569506,21.8057634477537,0.0],[-102.29351329432632,21.80576582773532,0.0],[-102.29351164166656,21.8057681792322,0.0],[-102.2935099482193,21.80577050152804,0.0],[-102.29350821450024,21.805772793915438,0.0],[-102.29350644103758,21.80577505569615,0.0],[-102.29350462837152,21.80577728618117,0.0],[-102.29350277705421,21.80577948469109,0.0],[-102.29350088764957,21.80578165055625,0.0],[-102.29349896073312,21.805783783116865,0.0],[-102.29349699689185,21.805785881723352,0.0],[-102.29349499672396,21.805787945736455,0.0],[-102.29349296083869,21.80578997452746,0.0],[-102.29349088985623,21.805791967478346,0.0],[-102.29348878440739,21.805793923982108,0.0],[-102.29348664513351,21.805795843442727,0.0],[-102.29348447268625,21.805797725275486,0.0],[-102.29348226772736,21.805799568907254,0.0],[-102.29348003092849,21.80580137377635,0.0],[-102.29347776297097,21.805803139333054,0.0],[-102.29347546454566,21.80580486503955,0.0],[-102.2934731363527,21.80580655037013,0.0],[-102.29347077910124,21.805808194811473,0.0],[-102.29346839350937,21.80580979786265,0.0],[-102.29346598030371,21.805811359035363,0.0],[-102.29346354021939,21.805812877854038,0.0],[-102.29346107399965,21.805814353856043,0.0],[-102.29345858239576,21.805815786591793,0.0],[-102.29345606616666,21.805817175624842,0.0],[-102.2934535260788,21.805818520532064,0.0],[-102.29345096290596,21.80581982090384,0.0],[-102.29344837742889,21.805821076344,0.0],[-102.29344577043513,21.805822286470157,0.0],[-102.29341767480786,21.80583503121146,0.0],[-102.29338978424951,21.80584862376931,0.0],[-102.29336212840607,21.805862687737374,0.0],[-102.29333471524467,21.805877219064076,0.0],[-102.29330755266251,21.80589221356321,0.0],[-102.29328064848463,21.805907666915157,0.0],[-102.2932540104616,21.805923574668093,0.0],[-102.29322764626735,21.805939932239284,0.0],[-102.2932015634969,21.805956734916457,0.0],[-102.29317576966423,21.805973977859033,0.0],[-102.29315027219998,21.805991656099675,0.0],[-102.29312507844956,21.806009764545596,0.0],[-102.29310019567079,21.806028297980117,0.0],[-102.293075631032,21.806047251064093,0.0],[-102.29305139160964,21.806066618337486,0.0],[-102.29302748438676,21.806086394220983,0.0],[-102.29300391625053,21.806106573017484,0.0],[-102.2929806939905,21.806127148913898,0.0],[-102.29298069402866,21.806127148877152,0.0],[-102.29298069398507,21.80612714891881,0.0],[-102.29297261816609,21.80613447088977,0.0],[-102.29297195143805,21.80613506480307,0.0],[-102.29297127540144,21.806135648098692,0.0],[-102.29297059022528,21.806136220630744,0.0],[-102.29296989608096,21.806136782256008,0.0],[-102.29296919314207,21.806137332834076,0.0],[-102.29296848158441,21.80613787222724,0.0],[-102.29296776158593,21.80613840030061,0.0],[-102.29296703332669,21.80613891692212,0.0],[-102.29296629698881,21.806139421962552,0.0],[-102.29290527213176,21.806075577992168,0.0],[-102.29273845899795,21.805889464453703,0.0],[-102.29273948354825,21.805889074149995,0.0],[-102.2927004704848,21.805848258833308,0.0],[-102.29266145742137,21.805807443516624,0.0],[-102.29262244435795,21.805766628199933,0.0],[-102.29257692911726,21.805719010330474,0.0],[-102.29253141387655,21.80567139246101,0.0],[-102.29248589863587,21.805623774591545,0.0],[-102.29243388121796,21.805569354169293,0.0],[-102.29236696874484,21.805499350597664,0.0]]],""type"":""Polygon""}",{},{},,,,,1,,,,,,,,,,,,,,,,,,,,
